loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,target
29000.0,20.8,100000.0,18.52,680.0,79.3,0
8000.0,14.99,35000.0,26.31,690.0,28.9,0
25000.0,14.3,70000.0,16.98,700.0,39.9,1
25000.0,16.29,60000.0,23.36,685.0,25.8,1
35000.0,20.99,90000.0,16.36,695.0,26.6,0
40000.0,21.49,100000.0,3.79,755.0,26.2,0
7800.0,12.99,23500.0,17.62,665.0,79.0,0
12000.0,10.64,41000.0,25.67,675.0,76.8,0
17600.0,10.99,65000.0,21.27,660.0,55.9,0
10000.0,7.29,25000.0,11.28,735.0,58.6,0
7000.0,10.99,70000.0,11.56,660.0,40.0,0
20000.0,6.92,99000.0,11.09,735.0,35.6,0
9750.0,17.27,45000.0,22.93,700.0,69.2,0
12000.0,10.75,42000.0,18.94,690.0,94.6,0
7000.0,8.19,32000.0,4.73,660.0,50.5,1
24000.0,14.46,106404.0,13.54,670.0,86.0,0
30000.0,17.77,112000.0,32.22,705.0,68.9,0
12000.0,12.99,60000.0,16.91,675.0,63.7,0
20000.0,16.49,92000.0,29.34,735.0,71.6,0
8325.0,13.11,42000.0,29.29,675.0,70.7,0
1000.0,8.59,43000.0,9.29,730.0,19.1,0
2500.0,11.53,36000.0,25.23,675.0,60.1,0
12000.0,8.9,75000.0,6.38,720.0,32.1,0
14350.0,12.73,120000.0,28.49,730.0,84.3,0
9000.0,8.18,54080.0,29.65,710.0,10.0,0
14000.0,13.11,95000.0,11.7,680.0,72.1,0
20000.0,20.0,110000.0,3.84,665.0,85.7,0
12000.0,7.49,85000.0,19.26,725.0,45.7,1
7500.0,14.08,39000.0,17.91,685.0,27.5,0
5500.0,16.02,45000.0,20.97,660.0,81.7,0
5600.0,11.47,75000.0,25.04,685.0,20.2,0
21000.0,10.99,45000.0,24.91,690.0,42.1,0
7000.0,10.99,35000.0,39.51,670.0,54.9,0
20000.0,14.65,122000.0,27.03,660.0,92.3,0
15000.0,11.47,70000.0,22.7,695.0,23.4,1
17850.0,15.31,20000.0,45.5,680.0,50.9,0
11000.0,15.61,64000.0,26.53,660.0,77.1,0
5800.0,10.16,75000.0,23.57,710.0,4.2,1
18200.0,24.85,77000.0,27.2,670.0,64.6,1
21350.0,13.98,54000.0,29.27,695.0,70.2,0
1500.0,11.99,105000.0,15.37,710.0,45.0,0
9200.0,9.17,20000.0,21.79,685.0,59.8,0
5000.0,7.74,41000.0,17.68,750.0,9.3,0
24600.0,12.99,65000.0,15.62,715.0,44.3,1
1000.0,23.28,12000.0,16.0,680.0,96.0,0
19200.0,17.56,110000.0,12.72,670.0,39.7,1
20000.0,13.05,93000.0,0.88,740.0,14.1,0
8450.0,16.29,26851.0,24.09,685.0,72.0,0
21000.0,12.12,156000.0,6.23,665.0,61.2,0
17000.0,6.11,52000.0,19.27,770.0,19.4,0
10000.0,12.29,26000.0,10.8,700.0,31.7,1
2800.0,18.25,48000.0,2.83,750.0,4.5,1
12025.0,19.99,68000.0,18.25,695.0,47.4,0
16000.0,8.18,75000.0,21.21,705.0,22.6,0
12000.0,11.44,180000.0,16.45,670.0,67.1,0
10000.0,9.8,50000.0,27.44,715.0,35.5,0
24000.0,12.29,50000.0,22.01,725.0,88.7,0
8400.0,14.99,31000.0,14.48,680.0,76.4,0
30000.0,12.99,130000.0,25.83,690.0,55.0,0
22000.0,6.03,170000.0,12.93,765.0,27.7,0
21200.0,13.68,85000.0,16.88,670.0,92.3,0
21200.0,7.9,60000.0,22.66,735.0,32.3,0
18000.0,8.08,90000.0,12.55,705.0,48.8,0
27000.0,16.29,55800.0,31.57,710.0,60.3,0
4000.0,12.85,58000.0,22.06,695.0,50.4,0
6000.0,5.32,78500.0,17.5,720.0,40.1,0
16000.0,14.49,130000.0,21.08,735.0,26.2,0
11000.0,15.8,45000.0,23.2,670.0,66.2,1
25000.0,12.85,145000.0,28.64,695.0,0.0,0
5500.0,9.67,50000.0,13.49,720.0,62.8,0
20000.0,14.49,93800.0,16.37,665.0,47.8,0
5000.0,8.39,70000.0,26.57,670.0,25.8,0
10000.0,9.44,43000.0,22.55,685.0,23.6,0
10325.0,19.99,38000.0,28.17,695.0,34.9,0
6000.0,13.22,43000.0,22.32,685.0,76.5,0
8000.0,9.44,48048.0,33.42,795.0,18.2,0
13200.0,15.61,38000.0,15.89,660.0,56.2,0
8000.0,6.03,48500.0,23.44,770.0,10.5,0
17600.0,9.99,214000.0,14.1,675.0,76.5,1
7800.0,12.79,65000.0,20.92,670.0,76.7,1
9800.0,7.56,62000.0,16.11,725.0,19.3,0
6000.0,11.14,52000.0,15.18,725.0,35.7,0
9850.0,20.75,29000.0,25.83,665.0,40.5,1
24450.0,15.04,85000.0,14.02,720.0,14.4,0
13000.0,12.99,63000.0,20.29,700.0,36.5,0
35000.0,13.33,103000.0,12.86,670.0,59.8,0
10000.0,5.93,67000.0,18.81,725.0,23.5,0
6300.0,16.29,21000.0,15.66,680.0,33.0,0
8000.0,11.14,45000.0,5.33,710.0,36.6,0
13475.0,9.17,52200.0,24.18,720.0,56.2,0
5075.0,17.57,25000.0,11.91,675.0,35.8,0
15000.0,8.99,60000.0,23.14,720.0,21.8,0
4800.0,13.18,80496.0,30.11,665.0,67.5,1
5000.0,6.89,77000.0,27.14,715.0,54.5,0
14000.0,15.31,68000.0,4.69,660.0,21.9,0
6000.0,13.67,74000.0,28.9,695.0,26.8,1
28000.0,10.75,64500.0,8.33,745.0,15.3,1
3725.0,21.49,24000.0,16.1,660.0,86.9,1
35000.0,21.6,150000.0,13.13,670.0,83.6,0
12000.0,24.49,50000.0,2.26,700.0,12.6,1
26400.0,18.55,75000.0,25.17,680.0,60.1,1
6650.0,17.27,32000.0,19.39,705.0,69.5,0
35000.0,15.61,125000.0,17.31,680.0,60.4,0
7000.0,9.17,42000.0,6.2,665.0,54.0,0
19125.0,16.99,60000.0,24.56,660.0,63.0,1
10000.0,7.89,60000.0,18.22,695.0,33.6,0
9325.0,13.35,135000.0,13.16,670.0,25.0,0
13000.0,5.32,125000.0,10.94,715.0,44.8,0
6825.0,15.61,35600.0,27.07,715.0,29.6,0
8100.0,7.89,85000.0,6.64,675.0,30.8,0
3200.0,15.8,100000.0,13.94,700.0,7.1,0
24000.0,18.99,99732.0,8.89,670.0,63.0,0
9000.0,5.32,105118.0,3.79,700.0,51.1,0
35000.0,20.0,95000.0,16.42,705.0,37.7,0
32000.0,12.74,65000.0,29.21,705.0,56.0,1
9000.0,10.49,85000.0,12.31,660.0,51.5,0
16000.0,18.99,69000.0,5.39,660.0,16.8,0
13400.0,7.69,110000.0,17.29,720.0,60.3,0
30000.0,19.52,69540.0,8.09,675.0,62.4,0
18000.0,8.38,56178.0,26.75,780.0,27.6,0
18000.0,14.99,80000.0,29.34,700.0,16.9,0
16700.0,22.15,56000.0,25.63,665.0,93.0,0
15000.0,9.99,55000.0,25.38,665.0,41.0,0
14600.0,17.57,55000.0,23.04,675.0,39.4,0
12000.0,12.69,80000.0,21.87,660.0,51.3,0
6250.0,17.27,52000.0,10.64,660.0,32.9,0
1600.0,9.17,100000.0,15.0,695.0,48.7,0
2000.0,13.99,51000.0,1.29,660.0,13.7,0
21000.0,9.8,100000.0,21.14,705.0,98.6,0
14000.0,12.69,79554.0,37.17,660.0,68.6,0
16000.0,13.67,75000.0,24.99,695.0,66.4,0
6000.0,14.99,300000.0,14.08,670.0,90.0,0
12000.0,6.89,75000.0,28.69,760.0,21.5,0
6400.0,6.49,168000.0,7.38,760.0,86.8,0
9000.0,6.08,105000.0,6.98,725.0,8.8,0
18000.0,9.99,53000.0,12.7,725.0,28.6,0
16000.0,7.9,156000.0,7.02,720.0,55.9,0
10500.0,10.75,65000.0,23.01,710.0,29.7,0
5500.0,5.93,33924.48,25.29,680.0,33.6,0
9600.0,13.98,50000.0,26.28,690.0,67.1,0
3000.0,11.22,96000.0,20.39,670.0,81.2,0
27000.0,18.55,60000.0,27.16,715.0,86.0,0
10000.0,9.17,99000.0,7.08,670.0,63.6,0
6400.0,13.61,37000.0,7.75,690.0,0.0,0
2100.0,6.72,60000.0,14.9,680.0,36.5,0
7500.0,15.31,70000.0,6.1,685.0,79.1,0
8000.0,9.16,59884.0,11.5,710.0,33.4,0
7200.0,15.31,28000.0,28.24,680.0,87.7,0
25000.0,14.07,50000.0,36.62,735.0,10.3,0
10000.0,13.99,75000.0,8.62,660.0,32.6,0
8000.0,14.65,48152.0,21.41,720.0,68.8,1
12750.0,14.16,65000.0,22.91,665.0,73.0,0
35000.0,14.98,200000.0,23.1,705.0,72.7,0
2000.0,15.99,28000.0,20.36,730.0,16.0,0
8400.0,6.99,60312.0,16.51,785.0,23.7,0
15000.0,14.46,55000.0,26.74,710.0,47.7,0
13000.0,10.99,60000.0,13.76,690.0,79.0,0
8800.0,9.63,65748.0,4.89,755.0,31.9,0
35000.0,19.99,106000.0,29.87,670.0,74.7,1
15500.0,16.49,52000.0,25.04,660.0,36.6,1
35000.0,20.2,300000.0,6.4,675.0,87.6,1
14400.0,8.39,51000.0,22.92,715.0,18.4,0
1600.0,12.74,8000.0,19.22,730.0,14.2,0
10925.0,10.91,38500.0,1.56,730.0,14.4,0
16000.0,8.39,135000.0,25.72,665.0,84.1,0
8400.0,13.99,98000.0,33.31,680.0,77.9,0
12000.0,12.49,46000.0,23.77,665.0,79.7,0
35000.0,12.69,102000.0,16.47,705.0,58.6,0
12500.0,18.54,60000.0,19.34,710.0,42.4,0
12000.0,5.93,113000.0,7.38,705.0,53.3,0
7000.0,19.99,57000.0,22.82,660.0,56.2,0
11100.0,15.31,41500.0,22.76,680.0,54.9,0
20000.0,15.31,300000.0,7.49,680.0,96.0,1
18000.0,9.67,41500.0,32.3,740.0,40.6,0
25600.0,13.35,82400.0,33.81,740.0,47.0,0
20000.0,7.9,80000.0,21.38,710.0,40.3,0
15000.0,9.75,80000.0,13.98,670.0,37.1,0
7000.0,26.24,62000.0,25.03,665.0,59.0,0
13000.0,25.81,280000.0,0.42,685.0,0.0,1
4000.0,7.14,40000.0,4.14,740.0,43.2,0
10000.0,6.24,157000.0,27.21,690.0,87.0,0
15400.0,6.49,74000.0,12.59,720.0,58.5,0
2000.0,16.02,85000.0,7.78,665.0,89.0,1
35000.0,15.61,185000.0,12.95,680.0,75.6,0
12000.0,8.18,42000.0,16.92,700.0,75.7,0
8325.0,12.12,25000.0,23.42,695.0,51.0,1
12000.0,10.49,60000.0,12.42,680.0,59.9,0
30000.0,12.69,98000.0,21.25,700.0,88.6,0
16000.0,28.69,30000.0,6.84,735.0,33.3,1
9800.0,14.09,89000.0,20.56,695.0,77.3,0
7000.0,11.99,70000.0,14.25,675.0,34.4,1
10000.0,8.9,50000.0,22.61,745.0,73.9,0
10000.0,13.99,35000.0,9.98,675.0,41.7,1
7500.0,10.83,90000.0,20.91,745.0,47.5,0
9000.0,13.99,50000.0,14.09,690.0,34.3,0
16000.0,29.99,102000.0,21.18,660.0,65.3,1
4800.0,11.49,52000.0,19.57,680.0,67.3,0
24750.0,20.99,54000.0,29.64,680.0,84.8,0
29700.0,23.63,66000.0,30.2,670.0,77.8,0
20000.0,15.31,45000.0,19.89,675.0,58.8,0
11275.0,16.02,28200.0,12.04,680.0,73.7,1
14000.0,18.25,44000.0,29.0,730.0,29.7,0
2800.0,15.61,27000.0,14.49,670.0,51.5,0
4000.0,10.16,120000.0,13.93,705.0,35.9,1
5500.0,19.72,48500.0,25.56,665.0,50.3,0
2000.0,16.99,60000.0,14.1,665.0,55.2,0
11200.0,21.18,55000.0,39.2,690.0,65.4,0
7200.0,7.69,55000.0,12.87,695.0,77.0,0
22025.0,25.29,54156.0,12.87,700.0,61.9,0
20000.0,9.75,50000.0,14.81,735.0,12.5,0
28000.0,25.8,125000.0,21.78,695.0,41.3,1
8575.0,16.99,24000.0,10.3,660.0,49.6,1
15000.0,8.9,100000.0,19.9,685.0,56.4,0
35000.0,15.59,90000.0,23.84,660.0,66.6,0
12000.0,11.99,75000.0,26.14,690.0,82.6,1
30000.0,7.69,80000.0,11.37,750.0,5.7,0
6800.0,16.99,75000.0,25.26,675.0,33.2,0
8000.0,12.99,62000.0,27.99,685.0,48.3,0
6000.0,11.99,35000.0,19.21,660.0,75.4,0
5500.0,11.49,23000.0,32.25,665.0,80.0,1
35000.0,20.8,78200.0,29.79,725.0,61.2,1
32000.0,7.89,152000.0,6.66,665.0,44.7,1
6000.0,7.89,114000.0,24.41,765.0,31.3,0
19000.0,8.6,95000.0,13.88,705.0,42.2,0
16000.0,15.05,107000.0,14.94,695.0,19.0,0
12000.0,13.35,85000.0,8.57,695.0,49.2,0
40000.0,11.47,104200.0,15.84,740.0,8.2,0
1950.0,16.99,44000.0,23.0,740.0,0.0,0
20000.0,9.17,96000.0,13.78,675.0,52.4,0
10000.0,12.29,48000.0,15.9,700.0,18.1,0
3600.0,8.39,79000.0,10.67,775.0,13.2,0
35000.0,25.8,72000.0,33.32,670.0,82.4,1
10000.0,9.71,115000.0,11.09,690.0,48.9,0
7500.0,11.22,60000.0,15.4,680.0,83.0,1
35000.0,14.49,300000.0,9.86,670.0,99.8,0
12000.0,13.65,75000.0,15.97,675.0,69.0,0
35000.0,16.99,190257.0,20.39,670.0,100.9,0
14950.0,12.12,70000.0,4.73,690.0,46.7,0
35000.0,18.25,109000.0,26.31,745.0,40.3,1
35000.0,22.45,100000.0,39.25,685.0,69.3,0
8800.0,14.49,45500.0,32.21,685.0,80.3,0
30000.0,17.86,150000.0,34.75,685.0,52.7,1
7425.0,21.97,43000.0,36.28,660.0,92.6,1
3000.0,16.78,11853.0,20.45,660.0,65.6,0
15000.0,15.61,141000.0,7.79,665.0,88.2,0
1800.0,13.35,65000.0,19.65,765.0,3.1,0
15000.0,24.49,83000.0,34.49,660.0,41.8,1
15000.0,9.99,42000.0,31.74,760.0,34.8,0
7600.0,10.15,100000.0,11.71,670.0,22.9,0
28000.0,15.31,122000.0,16.28,660.0,65.0,0
15000.0,14.65,98000.0,12.27,685.0,62.3,0
13000.0,10.62,61615.0,19.83,735.0,47.7,0
1600.0,14.65,38000.0,16.96,665.0,23.5,0
20000.0,11.49,76419.0,30.89,665.0,77.0,0
12000.0,14.09,96000.0,11.66,715.0,93.5,0
8000.0,13.67,25000.0,9.89,675.0,64.3,0
10000.0,8.24,45000.0,18.77,695.0,27.5,0
12000.0,8.18,77000.0,16.58,665.0,24.8,0
16800.0,13.49,35000.0,20.82,685.0,49.0,1
25000.0,11.49,100000.0,31.97,715.0,76.1,0
20000.0,7.99,275000.0,4.94,685.0,51.8,0
28500.0,10.99,110000.0,29.97,710.0,93.2,0
35000.0,16.29,96000.0,2.94,760.0,7.8,1
16000.0,15.61,90000.0,12.28,665.0,43.6,0
15000.0,6.07,97000.0,18.45,695.0,63.1,0
22000.0,9.76,106400.0,38.26,690.0,28.6,0
36000.0,11.99,72200.0,21.54,685.0,55.1,1
4000.0,15.31,106000.0,8.15,680.0,20.4,0
8750.0,11.44,45000.0,13.57,715.0,57.8,0
15000.0,7.9,205000.0,16.68,790.0,6.1,0
30000.0,21.99,88000.0,34.69,690.0,71.4,1
35000.0,14.48,102000.0,18.88,685.0,64.2,0
22000.0,11.49,73000.0,14.06,715.0,82.6,0
14000.0,12.85,56000.0,9.19,690.0,34.2,0
28000.0,18.99,165000.0,23.91,700.0,63.4,0
30000.0,12.74,300000.0,13.31,675.0,95.4,1
28000.0,17.99,88000.0,16.94,675.0,69.3,0
4000.0,10.25,25200.0,7.29,710.0,49.8,0
15000.0,8.99,108000.0,22.58,690.0,79.7,0
6200.0,11.53,25804.0,7.12,660.0,99.0,0
15450.0,10.91,111000.0,10.86,685.0,93.6,0
12800.0,12.12,38000.0,22.01,700.0,13.5,0
20000.0,9.17,74000.0,21.91,695.0,33.9,0
6000.0,13.67,25500.0,4.8,680.0,96.8,0
29250.0,25.82,65000.0,26.57,670.0,97.0,0
28000.0,11.14,158000.0,7.19,680.0,53.7,0
12000.0,12.29,52000.0,25.03,675.0,73.3,0
12000.0,8.49,59000.0,22.76,670.0,51.4,0
16000.0,6.62,147000.0,14.01,715.0,66.1,0
32500.0,17.14,85000.0,14.29,680.0,78.7,0
20000.0,13.68,60000.0,30.52,715.0,34.8,0
6000.0,10.49,40000.0,2.22,665.0,20.4,0
5000.0,11.49,70366.0,17.19,700.0,82.6,1
11900.0,8.9,33228.0,25.35,735.0,13.9,0
5800.0,9.17,156000.0,28.08,690.0,86.4,0
6000.0,19.52,145000.0,13.9,670.0,95.5,0
5600.0,8.9,20000.0,9.36,740.0,28.9,0
21000.0,9.49,96310.0,7.24,685.0,64.8,0
3000.0,9.75,103000.0,4.25,660.0,83.0,0
11950.0,20.99,40000.0,17.52,685.0,84.4,0
14000.0,7.62,115000.0,28.33,700.0,89.6,0
8800.0,13.98,60000.0,4.98,680.0,40.3,0
35000.0,17.99,183000.0,19.57,705.0,87.4,0
12000.0,10.99,70000.0,15.8,665.0,65.0,0
8400.0,19.05,39450.0,13.84,710.0,13.2,1
12000.0,16.49,77000.0,34.37,710.0,52.9,1
30000.0,10.91,100000.0,10.81,670.0,76.1,1
11000.0,16.29,41500.0,11.77,660.0,70.6,1
15000.0,7.89,91000.0,20.73,700.0,15.4,0
4000.0,23.63,67000.0,14.72,660.0,77.0,0
15000.0,10.64,102000.0,16.39,695.0,61.2,0
7000.0,7.89,76250.0,10.21,740.0,30.4,0
9600.0,7.9,110000.0,31.49,715.0,78.6,0
26000.0,17.57,210000.0,8.49,670.0,28.8,0
10000.0,8.18,45000.0,16.83,715.0,35.7,0
25000.0,9.99,70000.0,11.78,735.0,30.3,0
12000.0,5.42,67000.0,14.33,780.0,39.9,0
14000.0,12.99,80000.0,7.65,730.0,12.9,0
20000.0,6.39,87000.0,25.1,685.0,74.7,0
20000.0,16.99,56400.0,35.21,660.0,95.1,1
4500.0,6.49,46000.0,11.56,715.0,35.0,0
12000.0,9.43,72000.0,17.45,675.0,25.0,0
3000.0,11.49,55000.0,18.72,680.0,74.3,0
14600.0,18.85,55000.0,27.4,660.0,88.3,0
6000.0,17.99,60000.0,23.28,665.0,92.9,0
6400.0,11.47,23000.0,28.81,700.0,32.0,0
35000.0,12.69,100000.0,11.28,665.0,43.2,1
21000.0,12.29,57000.0,19.45,665.0,90.2,0
6000.0,7.39,69400.0,12.81,690.0,22.4,0
10000.0,10.99,49000.0,21.21,670.0,66.5,0
4000.0,22.91,165000.0,6.74,710.0,85.2,0
5500.0,10.15,38000.0,23.53,685.0,63.8,0
15000.0,12.74,42000.0,31.37,690.0,59.3,0
24000.0,16.55,50000.0,15.96,680.0,82.7,1
21600.0,12.39,50028.0,6.72,710.0,68.3,0
24000.0,10.75,71500.0,22.49,730.0,84.6,1
17500.0,11.99,80000.0,12.62,710.0,53.0,1
10000.0,8.9,43650.0,12.01,715.0,45.3,0
10000.0,12.49,69000.0,13.58,675.0,30.6,0
30000.0,21.49,120000.0,9.51,685.0,97.1,0
1000.0,12.88,14000.0,9.61,660.0,81.3,1
8000.0,13.99,50000.0,15.58,710.0,31.8,0
16525.0,17.14,45000.0,19.87,690.0,89.9,1
1800.0,18.54,28000.0,19.5,665.0,59.0,0
20000.0,12.74,86000.0,22.42,690.0,91.0,0
12000.0,12.39,40896.0,16.52,705.0,37.7,1
20000.0,18.25,64000.0,8.36,705.0,81.4,0
3000.0,10.91,34000.0,27.18,710.0,54.8,0
4950.0,17.57,32000.0,15.3,665.0,43.2,1
6500.0,9.93,39000.0,15.45,675.0,40.3,0
10000.0,13.67,24000.0,33.87,660.0,36.3,1
4650.0,17.57,15540.0,34.67,705.0,69.0,0
18000.0,19.99,45000.0,13.89,660.0,30.5,0
6000.0,10.41,43000.0,30.19,745.0,11.3,0
20000.0,18.24,75000.0,26.37,695.0,51.1,0
10000.0,7.26,65000.0,21.88,710.0,44.2,0
21000.0,14.09,150000.0,20.21,690.0,78.5,1
9500.0,13.67,50000.0,13.01,670.0,41.7,0
12000.0,13.99,70000.0,23.8,700.0,48.4,1
10000.0,16.29,44000.0,12.06,680.0,24.6,1
3600.0,14.33,27000.0,27.78,710.0,86.4,0
4000.0,9.99,72000.0,16.02,660.0,70.1,0
25000.0,7.89,82000.0,17.5,725.0,53.3,0
9600.0,15.8,77000.0,10.85,685.0,46.0,0
11000.0,6.92,55000.0,21.36,720.0,32.4,0
5500.0,16.02,49831.86,3.16,665.0,56.1,0
25000.0,13.99,100000.0,21.07,695.0,90.0,1
5600.0,15.61,30000.0,16.08,690.0,91.7,0
28000.0,9.17,63000.0,1.35,670.0,36.2,0
20000.0,12.85,105000.0,11.38,665.0,71.2,0
11875.0,12.85,60000.0,16.88,730.0,52.8,0
28000.0,7.89,82000.0,16.81,695.0,47.1,0
11000.0,10.99,30000.0,31.52,700.0,47.0,0
4000.0,11.44,36000.0,17.87,735.0,16.2,0
13500.0,11.99,65000.0,16.78,670.0,60.0,0
15000.0,13.65,58000.0,16.2,670.0,74.4,0
12000.0,12.05,64000.0,10.82,665.0,79.4,0
10000.0,22.74,65000.0,22.64,670.0,81.1,0
12000.0,10.99,120000.0,8.89,735.0,73.2,0
1200.0,12.69,56000.0,9.75,695.0,34.6,0
16000.0,9.99,78365.0,11.59,735.0,50.0,0
7200.0,13.49,85000.0,13.95,780.0,5.2,0
10000.0,18.06,52000.0,38.45,695.0,80.9,0
12000.0,13.49,95000.0,19.0,665.0,47.5,0
10000.0,11.47,64000.0,21.53,675.0,54.3,1
7500.0,7.07,60000.0,15.58,785.0,16.8,0
14000.0,10.49,269500.0,13.52,680.0,59.9,0
24000.0,11.47,70000.0,24.1,715.0,53.4,0
2000.0,16.99,25000.0,1.39,715.0,1.1,0
2000.0,15.99,40000.0,24.48,690.0,72.2,0
3000.0,18.99,12500.0,19.98,670.0,32.1,0
34400.0,17.27,50956.15,16.84,690.0,76.8,0
6400.0,10.99,151000.0,13.2,685.0,76.1,0
10000.0,12.29,55000.0,18.35,715.0,19.4,1
6400.0,16.02,37000.0,26.9,670.0,37.5,0
6000.0,9.17,66000.0,19.36,680.0,62.8,0
7200.0,8.18,68000.0,0.44,670.0,10.4,0
5000.0,13.99,31572.0,27.37,660.0,36.8,0
20000.0,9.49,102000.0,24.21,660.0,84.4,1
16150.0,24.99,45000.0,33.79,675.0,55.9,0
3600.0,6.99,40000.0,29.44,800.0,5.0,0
6800.0,15.99,20000.0,22.57,680.0,55.0,1
16050.0,18.99,69000.0,24.33,685.0,94.6,1
15000.0,11.39,86000.0,4.3,700.0,66.4,0
12000.0,11.44,78000.0,17.49,675.0,56.0,0
15000.0,11.99,64774.0,24.12,680.0,42.7,0
2000.0,18.2,65000.0,20.24,665.0,78.3,0
28000.0,27.49,100000.0,14.36,660.0,45.0,1
14000.0,15.31,75600.0,13.51,690.0,52.2,0
11125.0,24.5,35000.0,16.58,695.0,23.0,0
6975.0,19.53,43000.0,34.16,700.0,53.9,1
7000.0,12.99,55000.0,15.1,710.0,46.6,0
35000.0,21.97,94500.0,21.57,680.0,85.6,0
8000.0,9.76,79900.0,18.92,705.0,56.4,0
40000.0,9.43,45000.0,69.08,700.0,81.6,0
10000.0,25.49,33000.0,22.18,670.0,54.8,1
22750.0,7.62,51000.0,8.76,760.0,9.8,0
7700.0,11.53,90000.0,24.11,700.0,71.5,0
6000.0,11.53,40000.0,22.5,660.0,40.3,0
6000.0,9.17,120000.0,11.36,665.0,90.5,1
1850.0,15.99,58000.0,13.49,660.0,49.4,1
16500.0,18.06,53543.0,14.48,685.0,68.7,0
15400.0,6.49,113000.0,11.59,820.0,7.1,0
30000.0,12.39,200000.0,14.74,695.0,58.6,0
8000.0,10.99,45000.0,11.19,675.0,40.7,0
20000.0,22.74,123000.0,8.04,730.0,21.1,0
16800.0,15.31,60000.0,18.67,735.0,26.0,0
2500.0,13.11,70000.0,16.84,685.0,22.7,0
18000.0,19.24,200000.0,15.19,665.0,91.9,1
8175.0,20.2,47165.0,11.32,660.0,77.3,0
8400.0,6.89,75000.0,21.06,715.0,53.0,1
15000.0,7.9,85000.0,7.61,705.0,24.8,1
12800.0,10.64,62000.0,17.63,720.0,43.7,0
6000.0,8.19,61000.0,18.5,675.0,29.6,0
1600.0,6.62,30000.0,2.44,765.0,5.5,0
4000.0,5.32,74400.0,12.63,780.0,30.2,0
10000.0,13.99,27000.0,14.98,685.0,43.5,1
11200.0,10.49,78000.0,30.48,680.0,86.9,1
16000.0,16.99,55000.0,15.64,665.0,48.0,1
9000.0,9.16,49000.0,34.44,680.0,23.1,0
24000.0,11.99,60000.0,20.66,705.0,50.2,0
15000.0,13.67,39000.0,32.18,685.0,86.8,0
24000.0,12.49,85000.0,25.91,690.0,65.5,0
13000.0,7.29,87000.0,10.59,750.0,27.9,0
12000.0,13.49,54257.0,17.43,725.0,45.5,0
26000.0,10.16,75000.0,15.3,730.0,48.0,0
6000.0,9.44,132000.0,9.05,680.0,16.2,0
3000.0,7.12,60389.0,2.03,720.0,59.1,0
18000.0,6.49,79317.0,20.4,705.0,73.9,0
12000.0,13.33,300000.0,1.35,670.0,41.9,0
28000.0,12.85,185000.0,10.94,730.0,42.8,0
4500.0,11.99,40500.0,9.3,705.0,19.3,0
19200.0,9.16,75000.0,23.74,660.0,29.1,0
13475.0,19.24,54000.0,9.3,680.0,47.4,0
5500.0,13.99,30000.0,33.67,695.0,16.1,0
18000.0,12.59,130000.0,12.73,675.0,38.2,0
6000.0,10.91,29000.0,22.6,705.0,54.4,0
18200.0,11.49,70000.0,14.87,660.0,56.4,1
10000.0,15.61,51000.0,13.41,670.0,55.0,0
10000.0,11.99,90000.0,12.48,695.0,44.9,0
25000.0,11.99,80000.0,24.99,675.0,45.4,1
22650.0,17.09,100000.0,25.08,705.0,96.0,1
25700.0,21.45,55000.0,18.52,690.0,36.5,1
40000.0,15.59,140250.0,9.2,685.0,65.4,1
5000.0,7.4,52000.0,16.43,775.0,11.6,0
10000.0,17.27,56000.0,26.46,670.0,74.2,1
8000.0,5.99,75000.0,3.39,755.0,2.0,0
5300.0,24.49,16620.0,17.26,685.0,50.8,1
10000.0,16.99,30000.0,23.68,660.0,42.0,0
14400.0,15.8,70000.0,25.88,660.0,66.3,0
12000.0,5.32,55000.0,21.25,810.0,16.2,0
7000.0,21.45,68000.0,16.1,675.0,37.4,0
35000.0,7.26,180000.0,16.17,770.0,29.8,0
6000.0,9.99,68000.0,12.9,685.0,71.2,0
7200.0,12.99,63000.0,22.78,690.0,93.8,0
6000.0,13.49,45000.0,13.92,665.0,46.3,1
15825.0,11.49,55000.0,23.0,685.0,0.0,0
35000.0,18.99,100000.0,17.67,660.0,20.9,1
30000.0,11.47,75500.0,35.78,695.0,79.1,0
13000.0,7.34,28800.0,7.94,720.0,42.9,0
31300.0,15.61,70000.0,6.91,690.0,46.3,1
15000.0,15.1,79000.0,8.63,675.0,59.2,0
5000.0,12.69,42000.0,9.32,710.0,61.1,0
3500.0,10.99,42000.0,10.69,695.0,35.0,0
35000.0,9.76,74386.0,14.59,700.0,92.2,0
12000.0,11.55,35000.0,13.17,680.0,49.3,0
2000.0,22.35,96000.0,26.98,700.0,13.8,0
24000.0,14.99,68000.0,30.04,665.0,86.5,0
35000.0,11.71,280000.0,7.87,765.0,17.6,0
9250.0,16.4,36000.0,22.3,665.0,34.2,0
18000.0,21.18,50000.0,20.43,660.0,47.6,0
24000.0,13.99,66466.0,15.42,710.0,86.5,1
15000.0,15.99,50000.0,17.95,705.0,47.9,1
28700.0,22.99,61000.0,27.35,760.0,54.2,1
10000.0,14.65,90000.0,18.52,665.0,58.5,1
23000.0,15.99,46000.0,15.81,690.0,50.9,0
10000.0,7.59,75000.0,6.08,790.0,0.0,0
12000.0,11.67,87000.0,5.92,725.0,71.0,0
